,name,address,city,state,zipcode,phone,website,
7611,Mykonos Pizza Restaurant,24 Rowan Street Ext,Danbury ,CT,6811,(203) 797-1822,http://www.mykonosrestaurants.com,
7612,Cousin Larry's Cafe,1 Elm St,Danbury ,CT,6810,(203) 730-0035,,
7613,Pizzeria Lauretano,291 Greenwood Ave,Bethel ,CT,6801,(203) 792-1500,http://pizzerialauretano.com,
7614,Dominick CS Pizzeria Inc,3867 Danbury Rd,Brewster ,NY,10509,(845) 278-9754,http://2brotherspizza.com,
7615,J K's Restaurant,126 South St,Danbury ,CT,6810,(203) 743-4004,,
7616,Lorenzo's Pizzeria,34 White St,Danbury ,CT,6810,(203) 730-0117,http://www.manta.com/c/mtr9gb5/lorenzo-s-pizzeria,
7617,Los Andes Restaurant,281 Main St,Danbury ,CT,6810,(203) 790-5439,http://losandesrestaurantmpls.com,
7618,Las American,9 Main St,Danbury ,CT,6810,(203) 826-7518,,
7619,Marcel's Place Restaurant,39 Chestnut St,Danbury ,CT,6810,(203) 748-9896,http://marcells.net,
7620,Grassy Plain Pizzeria,36 Grassy Plain St,Bethel ,CT,6801,(203) 743-6600,http://www.grassyplainpizzeria.com,
7621,Pappadellas,129 Padanaram Rd,Danbury ,CT,6811,(203) 743-6804,http://www.pappadellas.com,
7622,Bertucci's,98 Newtown Rd,Danbury ,CT,6810,(203) 739-0500,http://www.bertuccis.com,
7623,Koo At The Lake,29 E Pembroke Rd,Danbury ,CT,6811,(203) 739-0068,http://www.koodanbury.com,
7624,The Putnam House Restaurant & Tap Room,12 Depot Pl,Bethel ,CT,6801,(203) 791-1852,http://www.theputnamhouse.com,
7625,Rraci Restaurant,3670 Danbury Rd,Brewster ,NY,10509,(845) 278-6695,http://www.rracisrestaurant.com,
7626,Vox,721 Titicus Rd,North Salem ,NY,10560,(914) 669-5450,http://www.voxnorthsalem.com,
7627,Augies Numero #1 Restaurant & Pizza,30 Germantown Rd,Danbury ,CT,6810,(203) 617-0646,http://www.augiesno1pizza.com,
7628,Black Angus Steakhouse,5 Eagle Rd,Danbury ,CT,6810,(203) 826-7406,,
7629,Chili's Grill & Bar,81 Newtown Rd,Danbury ,CT,6810,(203) 778-6703,http://www.chilis.com,
7630,Jeffrey's Chinese Kitchen,7 Pembroke Rd,Danbury ,CT,6811,(203) 730-8603,http://jeffreyschinesedanbury.com,
7631,First & Last Cafe,2 Pembroke Rd,Danbury ,CT,6811,(203) 790-8662,http://tavern37.com,
7632,Augies Authentic Italian Sauce,30 Germantown Rd,Danbury ,CT,6810,(203) 744-7809,http://augiesno1pizza-hub.com,
7633,Lago Cucini Italiana,45 Hayestown Rd,Danbury ,CT,6811,(203) 628-7363,http://www.lagocucinaitaliana.com,
7634,Great Wall,30 Germantown Rd Ste 6,Danbury ,CT,6810,(203) 730-9111,http://greatwallsb.com,
7635,China Buffet King,60 Newtown Rd Ste 2,Danbury ,CT,6810,(203) 743-7646,,
7636,Bangkok,72 Newtown Rd Ste 6,Danbury ,CT,6810,(203) 791-0640,http://www.bangkokrestaurant.com,
7637,Ritz Diner,69 Newtown Rd,Danbury ,CT,6810,(203) 743-5228,,
7638,Sunshine Family Diner,403 Sunshine Ave,Central City ,PA,15926,(814) 754-5214,,
7639,Villa,504 Sunshine Ave,Central City ,PA,15926,(814) 754-5412,,
7640,Knapp's Snack Shack,1852 School Rd,Central City ,PA,15926,(814) 754-8413,,
7641,Wei Wei,1843 Peninsula Dr,Central City ,PA,15926,(814) 754-5406,,
7642,Fox's Pizza Den,328 Sunshine Ave,Central City ,PA,15926,(814) 754-1771,http://www.foxspizzaden.com,
7643,Subway,102 Bruno Ave,Central City ,PA,15926,(814) 754-1969,http://www.subway.com,
7644,The Alley Bar,7648 Lincoln Hwy,Central City ,PA,15926,(814) 754-1777,,
7645,Sunshine Coffee Shop & Dairy,511 Ash St,Central City ,PA,15926,(814) 724-5214,,
7646,Our Coal Miners Cafe,1640 Pitt St,Jennerstown ,PA,15547,(814) 629-5518,http://www.ourcoalminerscafe.com,
7647,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7648,New Baltimore Restaurant,234 Juniata St,New Baltimore ,PA,15553,(814) 733-4254,,
7649,Carriage House Rstrnt & Lounge,3382 Cortland Rd,New Paris ,PA,15554,(814) 623-1174,,
7650,Cheryl's Home Run Pizza,2235 Stoystown Rd,Friedens ,PA,15541,(814) 444-9523,,
7651,J B's Roadhouse,1830 N Center Ave,Somerset ,PA,15501,(814) 445-8900,,
7652,TRUILO'S Take House,1618 W Pitt State Rt 30,Boswell ,PA,15531,(814) 629-9403,http://turillossteakhouse.com,
7653,Rizzo's Restaurant,2200 Graham Ave,Windber ,PA,15963,(814) 467-7908,http://www.rizzosofwindber.com,
7654,Green Gables Restaurant,7712 Somerset Pike,Jennerstown ,PA,15547,(814) 629-9201,http://www.greengablespa.com,
7655,Patti's Restaurant,506 15th St,Windber ,PA,15963,(814) 467-8668,,
7656,Mostoller's Country Corral,1207 Stoystown Rd,Friedens ,PA,15541,(814) 445-7281,,
7657,Oakwood Restaurant,1600 Cambridge Dr,Davidsville ,PA,15928,(814) 288-2880,http://oakwoodrestaurant.com,
7658,Hoss's Steak & Sea House,1222 N Center Ave,Somerset ,PA,15501,(814) 445-3788,http://www.hosss.com,
7659,Ruby Tuesday,1019 N Center Ave,Somerset ,PA,15501,(814) 445-3934,http://www.rubytuesday.com,
7660,Summit Diner,791 N Center Ave,Somerset ,PA,15501,(814) 445-7154,,
7661,Eat 'n Park,926 N Center Ave,Somerset ,PA,15501,(814) 443-4579,http://www.eatnpark.com,
7662,Ryan's,420 Galleria Dr,Johnstown ,PA,15904,(814) 269-3149,http://www.ryans.com,
7663,Homestead Inn,1939 Forest Hills Dr,Elton ,PA,15934,(814) 269-3729,http://homesteadinn.com,
7664,Quaker Steak & Lube,1425 Scalp Ave,Johnstown ,PA,15904,(814) 262-9464,http://www.quakersteakandlube.com,
7665,Lamonica's Restaurant & Bar,8841 Somerset Pike,Boswell ,PA,15531,(814) 629-6179,http://lamonicasrestaurantandcatering.com,
7666,Hoss's Steak & Sea House,441 Theatre Dr,Johnstown ,PA,15904,(814) 262-7371,http://www.hosss.com,
7667,Ponderosa Steakhouse,406 Galleria Dr,Johnstown ,PA,15904,(814) 269-1331,http://www.ponderosasteakhouses.com,
7668,Iron Works Barbeque,,,,,(512) 478-4856,http://www.ironworksbbq.com/,
7669,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7670,Original Italian Pizza Of Bedford,110 W Pitt St,Bedford ,PA,15522,(814) 310-9275,http://visitbedfordcounty.com/oip,
7671,Original Italian Pizza Of Everett,151 E Main St,Everett ,PA,15537,(814) 348-4104,http://originalitalian-pizza.com/zgrid/themes/184/intro/index.jsp,
7672,Sunshine Family Diner,403 Sunshine Ave,Central City ,PA,15926,(814) 754-5214,,
7673,Villa,504 Sunshine Ave,Central City ,PA,15926,(814) 754-5412,,
7674,Knapp's Snack Shack,1852 School Rd,Central City ,PA,15926,(814) 754-8413,,
7675,Wei Wei,1843 Peninsula Dr,Central City ,PA,15926,(814) 754-5406,,
7676,Fox's Pizza Den,328 Sunshine Ave,Central City ,PA,15926,(814) 754-1771,http://www.foxspizzaden.com,
7677,Subway,102 Bruno Ave,Central City ,PA,15926,(814) 754-1969,http://www.subway.com,
7678,The Alley Bar,7648 Lincoln Hwy,Central City ,PA,15926,(814) 754-1777,,
7679,Sunshine Coffee Shop & Dairy,511 Ash St,Central City ,PA,15926,(814) 724-5214,,
7680,Our Coal Miners Cafe,1640 Pitt St,Jennerstown ,PA,15547,(814) 629-5518,http://www.ourcoalminerscafe.com,
7681,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7682,New Baltimore Restaurant,234 Juniata St,New Baltimore ,PA,15553,(814) 733-4254,,
7683,Carriage House Rstrnt & Lounge,3382 Cortland Rd,New Paris ,PA,15554,(814) 623-1174,,
7684,Cheryl's Home Run Pizza,2235 Stoystown Rd,Friedens ,PA,15541,(814) 444-9523,,
7685,J B's Roadhouse,1830 N Center Ave,Somerset ,PA,15501,(814) 445-8900,,
7686,TRUILO'S Take House,1618 W Pitt State Rt 30,Boswell ,PA,15531,(814) 629-9403,http://turillossteakhouse.com,
7687,Rizzo's Restaurant,2200 Graham Ave,Windber ,PA,15963,(814) 467-7908,http://www.rizzosofwindber.com,
7688,Green Gables Restaurant,7712 Somerset Pike,Jennerstown ,PA,15547,(814) 629-9201,http://www.greengablespa.com,
7689,Patti's Restaurant,506 15th St,Windber ,PA,15963,(814) 467-8668,,
7690,Mostoller's Country Corral,1207 Stoystown Rd,Friedens ,PA,15541,(814) 445-7281,,
7691,Oakwood Restaurant,1600 Cambridge Dr,Davidsville ,PA,15928,(814) 288-2880,http://oakwoodrestaurant.com,
7692,Hoss's Steak & Sea House,1222 N Center Ave,Somerset ,PA,15501,(814) 445-3788,http://www.hosss.com,
7693,Ruby Tuesday,1019 N Center Ave,Somerset ,PA,15501,(814) 445-3934,http://www.rubytuesday.com,
7694,Summit Diner,791 N Center Ave,Somerset ,PA,15501,(814) 445-7154,,
7695,Eat 'n Park,926 N Center Ave,Somerset ,PA,15501,(814) 443-4579,http://www.eatnpark.com,
7696,Ryan's,420 Galleria Dr,Johnstown ,PA,15904,(814) 269-3149,http://www.ryans.com,
7697,Homestead Inn,1939 Forest Hills Dr,Elton ,PA,15934,(814) 269-3729,http://homesteadinn.com,
7698,Quaker Steak & Lube,1425 Scalp Ave,Johnstown ,PA,15904,(814) 262-9464,http://www.quakersteakandlube.com,
7699,Lamonica's Restaurant & Bar,8841 Somerset Pike,Boswell ,PA,15531,(814) 629-6179,http://lamonicasrestaurantandcatering.com,
7700,Hoss's Steak & Sea House,441 Theatre Dr,Johnstown ,PA,15904,(814) 262-7371,http://www.hosss.com,
7701,Ponderosa Steakhouse,406 Galleria Dr,Johnstown ,PA,15904,(814) 269-1331,http://www.ponderosasteakhouses.com,
7702,Iron Works Barbeque,,,,,(512) 478-4856,http://www.ironworksbbq.com/,
7703,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7704,Original Italian Pizza Of Bedford,110 W Pitt St,Bedford ,PA,15522,(814) 310-9275,http://visitbedfordcounty.com/oip,
7705,Original Italian Pizza Of Everett,151 E Main St,Everett ,PA,15537,(814) 348-4104,http://originalitalian-pizza.com/zgrid/themes/184/intro/index.jsp,
7706,Stairs In Town Restaurant,403 W Patriot St,Somerset ,PA,15501,(814) 443-4195,http://www.subway.com,
7707,Yamato Japanese Steakhouse,1606 N Center Ave,Somerset ,PA,15501,(814) 443-6888,,
7708,Bad Boyz Bistro,363 W Main St,Somerset ,PA,15501,(814) 701-2365,http://badboyzbistro.com,
7709,Mountain Top Pizza,533 Main St,Berlin ,PA,15530,(814) 267-7040,,
7710,HomeTown Buffet,175 Glory Dr,Windber ,PA,15963,(814) 266-2608,http://www.hometownbuffet.com,
7711,Kings Family Restaurants,1180 N Center Ave,Somerset ,PA,15501,(814) 445-5311,http://www.kingsfamily.com,
7712,Pappy's Family Pub,1020 Eisenhower Blvd.,Johnstown ,PA,15904,(814) 266-8691,http://www.pappysfamilypub.com,
7713,Applebee's,425 Galleria Dr,Johnstown ,PA,15904,(814) 269-4500,http://www.applebees.com,
7714,Jin Hibachi Buffet,1425 Scalp Ave Ste 105,Johnstown ,PA,15904,(814) 262-9888,,
7715,Villa Fresh Italian Kitchen,500 Galleria Dr Ste 270,Johnstown ,PA,15904,(814) 262-0348,http://www.villafreshitaliankitchen.com,
7716,Diaz & Sons Inc Italian Village Pizza,500 Galleria Dr,Johnstown ,PA,15904,(814) 269-2193,,
7717,Fireside Philly Steaks,500 Galleria Dr,Johnstown ,PA,15904,(814) 262-9200,,
7718,Italian Oven Restaurant,500 Galleria Dr Ste 224,Johnstown ,PA,15904,(814) 266-6836,http://italianovenjohnstown.com,
7719,Chili's Grill & Bar,105 Town Centre Dr,Johnstown ,PA,15904,(814) 266-3884,http://www.chilis.com,
7720,Pasta Shoppe,800 Scalp Ave,Johnstown ,PA,15904,(814) 266-5071,,
7721,Ginny's Restaurant,1026 Main St,Berlin ,PA,15530,(814) 267-3033,,
7722,Capri Pizza,214 Town Centre Dr,Johnstown ,PA,15904,(814) 266-4808,,
7723,Perkins Restaurant & Bakery,505 Galleria Dr,Johnstown ,PA,15904,(814) 262-0266,http://www.perkinsrestaurants.com,
7724,Panera Bread,400 Town Centre Dr,Johnstown ,PA,15904,(814) 619-0166,https://www.panerabread.com/en-us/home.html?utm_source=yext&utm_medium=referral&utm_campaign=yext,
7725,Main Moon Chinese Restaurant,113 N Center Ave,Somerset ,PA,15501,(814) 445-3674,http://courageafterthecrash.com,
7726,Giannis Italian Pizzeria,310 Main St,Berlin ,PA,15530,(814) 267-7300,,
7727,Fuji Japanese Restaurant,500 Galleria Dr Ste 158,Johnstown ,PA,15904,(814) 266-5000,http://fujijohnstown.com,
7728,Mandarin Express,500 Galleria Dr Ste 272,Johnstown ,PA,15904,(814) 266-5363,http://www.mandarinexpress.us,
7729,Lychee Village,129 Town Centre Dr,Johnstown ,PA,15904,(814) 262-7155,,
7730,Szechuan East,1230 Scalp Ave,Johnstown ,PA,15904,(814) 266-8881,http://johnstowneats.com/restaurants/szechuaneast,
7731,Meatballs,711 Scalp Ave,Johnstown ,PA,15904,(814) 266-5959,http://anthonysfoods.com,
7732,Country Garden 6-Pak,3116 Elton Rd,Johnstown ,PA,15904,(814) 266-4988,,
7733,Lone Star Steakhouse,510 Galleria Dr,Johnstown ,PA,15904,(814) 262-0707,http://www.lonestarsteakhouse.com/,
7734,Denny's,3156 Elton Rd,Johnstown ,PA,15904,(814) 266-4115,http://locations.dennys.com/PA/JOHNSTOWN/201285?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,
7735,Lincoln Cafe,6869 Lincoln Hwy,Stoystown ,PA,15563,(814) 754-3186,,
7736,Denny's,3156 Elton Rd,Johnstown ,PA,15904,(814) 266-4115,http://locations.dennys.com/PA/JOHNSTOWN/201285?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,
7737,Lincoln Cafe,6869 Lincoln Hwy,Stoystown ,PA,15563,(814) 754-3186,,
7738,Crossroads Cafe & 6 Pack,905 Barn St,Hooversville ,PA,15936,(814) 798-8018,,
7739,Kings 'N Queens Hotel,4533 Lincoln Hwy,Stoystown ,PA,15563,(814) 893-5435,http://www.kingsandqueensrestaurant.com,
7740,Mountain View Restaurant,RR 1,Stoystown ,PA,15563,(814) 893-6191,,
7741,Nancy's Cafe,Main,Stoystown ,PA,15563,(814) 893-5513,,
7742,Mimo's Pizza & Family Restaurant,1332 Graham Ave,Windber ,PA,15963,(814) 467-5073,,
7743,Judy's Place,107 Vine St,Schellsburg ,PA,15559,(814) 733-4084,http://judys-place.com,
7744,Bella's Pizzeria,1605 Jefferson Ave,Windber ,PA,15963,(814) 467-5555,http://www.bellaspizzeria.com,
7745,Punky's Wholesale Tacos and Pizza Supplies,106 N Main St,Davidsville ,PA,15928,(814) 479-2318,,
7746,Famiglia,179 N Plaza Access Rd,Somerset ,PA,15501,(814) 445-2269,,
7747,Thomahawk Deli & Grill,102 N Main St,Davidsville ,PA,15928,(814) 479-2094,http://www.thomassmokedmeats.com,
7748,Walt Michaels Restaurant,5365 Cortland Rd,New Paris ,PA,15554,(814) 839-2182,,
7749,P J's International,7098 Glades Pike,Somerset ,PA,15501,(814) 445-1075,,
7750,Peezer's Pizza,326 Center St,Boswell ,PA,15531,(814) 629-9800,,
7751,Little Paris Cafe,3875 Cortland Dr,New Paris ,PA,15554,(814) 401-1019,,
7752,Blough's Delicatessen,102 N Main St,Davidsville ,PA,15928,(814) 479-2094,http://pa.asklocalpages.com,
7753,D'arc's Pizza Shop,2013 Graham Ave Ste 1,Windber ,PA,15963,(814) 467-9709,,
7754,Somerset Gourmet Buffet,1534 N Center Ave Ste 180,Somerset ,PA,15501,(814) 445-4888,,
7755,Maggie Mae's Neighborhood Cafe,758 N Center Ave,Somerset ,PA,15501,(814) 443-4411,http://www.maggiemaesneighborhoodcafe.com,
7756,Conzatti's Inc,1250 Scalp Ave,Johnstown ,PA,15904,(814) 266-3356,http://www.conzattis.com,
7757,Nyko's,935 Scalp Ave,Johnstown ,PA,15904,(814) 254-4099,http://www.nykosrestaurant.com,
7758,Onstead Ventures,281 Waterworks Rd,Somerset ,PA,15501,(814) 445-6755,http://subway.com,
7759,House of Miracles,501 Main St,Berlin ,PA,15530,(814) 267-4349,http://www.houseofmiraclesberlin.com,
7760,The Mountaineer Cafe,402 Broadway St,Berlin ,PA,15530,(814) 267-6997,,
7761,Momma Jo's Pizza,1002 S Edgewood Ave,Somerset ,PA,15501,(814) 443-6656,,
7762,Peet's Coffee & Tea,1606 N Center Ave,Somerset ,PA,15501,(814) 443-4300,http://www.peets.com,
7763,All Seasons Cafe,373 E Main St,Somerset ,PA,15501,(814) 701-2844,,
7764,Jennerstown Tasty Diner,1302 Pitt St,Jennerstown ,PA,15547,(814) 703-8062,,
7765,Deb's Subs And Grubs,212 W Main St,Somerset ,PA,15501,(814) 444-9176,,
7766,Josie's Bakery & Cafe,212 W Main St,Somerset ,PA,15501,(814) 444-9176,http://eztouse.com,
7767,My Girls Deli And Catering,212 W Main St,Somerset ,PA,15501,(814) 444-6913,http://mygirlsdelicatering.com,
7768,Gink's Pizza & More,533 Main St,Berlin ,PA,15530,(814) 267-5001,,
7769,E M's Original Sub Shop,167 W Patriot St,Somerset ,PA,15501,(814) 445-2100,http://www.emssubshop.com,
7770,Peet's Coffee & Tea,1405 Scalp Ave,Johnstown ,PA,15904,(814) 266-7940,http://www.peets.com,
7771,El Jalisco Mexican Restaurant,107 College Park Plz,Johnstown ,PA,15904,(814) 266-4400,http://www.johnstowneats.com/restaurants/eljalisco,
7772,Starbucks Coffee,109 Town Centre Dr,Johnstown ,PA,15904,(814) 262-0823,http://www.starbucks.com,
7773,Hill Of Beans Coffee Co,1222 Scalp Ave,Johnstown ,PA,15904,(814) 254-4581,,
7774,Frazier Bruce A,2529 Quaker Valley Rd,New Paris ,PA,15554,(814) 839-9363,http://www.fraser-bruce.com,
7775,Thomahawk Deli & Grill,305 Fernwood Dr,Johnstown ,PA,15905,(814) 479-2094,,
7776,Rohde's Roadhouse,801 Scalp Ave,Johnstown ,PA,15904,(814) 254-4407,,
7777,Em's Original Sub Shop,1577 Forest Hills Dr,Salix ,PA,15952,(814) 266-3948,,
7778,Alex's Deli & Sweet Treats,500 Galleria Dr,Johnstown ,PA,15904,(814) 254-4304,,
7779,Build A Burger,500 Galleria Dr,Johnstown ,PA,15904,(814) 254-4129,,
7780,Peet's Coffee & Tea,344 Goucher St,Johnstown ,PA,15905,(814) 288-6918,http://www.peets.com,
7781,Village Street Cafe,603 Grove Ave,Johnstown ,PA,15902,(814) 539-9330,http://www.villagestreetcafe.com,
7782,Rey Azteca,736 Scalp Ave,Johnstown ,PA,15904,(814) 266-2294,https://www.facebook.com/pages/Rey-Azteca/1434379680132163,
7783,Dunkin' Donuts,1439 Scalp Ave,Johnstown ,PA,15904,(814) 266-2300,http://www.dunkindonuts.com,
7784,Salvatore's Pizza,645 Lamberd Ave,Johnstown ,PA,15904,(814) 266-9992,http://www.pizzajohnstown.com,
7785,Chuck Wagon Restaurant,305 N Kimberly Ave,Somerset ,PA,15501,(814) 445-3500,,
7786,Starbucks Coffee,1033 N Center Ave,Somerset ,PA,15501,(814) 443-3962,http://www.starbucks.com,
7787,Rey Azteca Mexican Restaurant,780 N Center Ave,Somerset ,PA,15501,(814) 443-2329,,
7788,Crazy Alice's Cafe,101 W Main St # 103,Somerset ,PA,15501,(814) 443-6370,http://crazyalices-hub.com,
7789,Joe's Ranch House,RR 652,Berlin ,PA,15530,(570) 729-8802,,
7790,Ann's Pizza,2461 Bedford St,Johnstown ,PA,15904,(814) 266-4824,http://www.annspizza.com,
7791,Em's Original Sub Shop,1111 Scalp Ave,Johnstown ,PA,15904,(814) 269-3493,http://www.emssubshop.com,
7792,Papa John's Pizza,1133 Scalp Ave,Johnstown ,PA,15904,(814) 266-0001,http://www.papajohns.com/?utm_source=yext&utm_medium=directory&utm_campaign=yext2015,
7793,Bestway Pizza,3225 Elton Rd,Johnstown ,PA,15904,(814) 266-5151,http://www.bestwaypizza.com,
7794,Savannah's,1103 Scalp Ave,Johnstown ,PA,15904,(814) 266-4790,,
7795,Eller Sandi,8804 Somerset Pike,Boswell ,PA,15531,(814) 629-9647,,
7796,Eagles Nest Inn,21246 Broad St,Broad Top ,PA,16621,(814) 635-2493,,
7797,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7798,Original Italian Pizza,127 Main St,Saxton ,PA,16678,(814) 635-2979,,
7799,Jan's Family Restaurant,407 Hudson St,Three Springs ,PA,17264,(814) 448-3918,,
7800,Spring Creek Diner,8781 Hudson St,Three Springs ,PA,17264,(814) 448-9195,,
7801,Happy Hollow Restaurant,10924 Raystown Rd,Saxton ,PA,16678,(814) 635-3900,,
7802,Denny's,16414 Lincoln Hwy,Breezewood ,PA,15533,(814) 735-3918,http://locations.dennys.com/PA/BREEZEWOOD/247186?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,
7803,Perkins Restaurant & Bakery,167 Post House Rd,Breezewood ,PA,15533,(814) 735-4076,http://www.perkinsrestaurants.com,
7804,Traditions Restaurant,2329 Curryville Rd,Martinsburg ,PA,16662,(814) 793-1234,http://www.traditionsweb.com,
7805,Kountry Kettle Restaurant,2841 Raystown Rd,Hopewell ,PA,16650,(814) 652-2095,http://kountrykettle.net,
7806,The New Fort Restaurant,29423 Great Cove Rd,Fort Littleton ,PA,17223,(717) 987-3854,,
7807,Donna's Restaurant,5922 Seven Points Rd,Hesston ,PA,16647,(814) 658-2955,,
7808,Wing Street,16476 Lincoln Hwy,Breezewood ,PA,15533,(814) 735-4091,http://pizzahut.com,
7809,Original Italian Pizza,601 E Main St,Roaring Spring ,PA,16673,(855) 758-6795,http://www.dexknows.com/rd?dku=,
7810,Li's Brothers,502 Marwalt Ln,Roaring Spring ,PA,16673,(814) 224-5989,,
7811,Fox's Pizza Den,128 W Allegheny St,Martinsburg ,PA,16662,(814) 793-3366,http://www.foxspizzamartinsburg.com,
7812,Top's Diner,"Mill Creek, 17060",Mill Creek ,PA,17060,(814) 643-4169,http://www.topsdiner.net,
7813,T & T's Place,,Three Springs ,PA,17264,(814) 448-9195,,
7814,Black Diamond Cafe,1337 Main St,Six Mile Run ,PA,16679,(814) 928-0008,http://blackdiamondcafe.com,
7815,Coffee Shop,726 Main St,Saxton ,PA,16678,(814) 635-3508,,
7816,Bubba's Pizza & Sub Station,705 Spring St,Saxton ,PA,16678,(814) 635-4002,http://bubbapizza.com.au,
7817,Pizza Star II & Restaurant,101 Hudson St,Three Springs ,PA,17264,(814) 448-3174,,
7818,Pizza Star 2 Restaurant,8590 Hudson St,Three Springs ,PA,17264,(814) 448-0009,,
7819,Eats N Treats,18563 Raystown Rd,James Creek ,PA,16657,(814) 658-3752,,
7820,Linda's Little General,6453 Raystown Rd,Hopewell ,PA,16650,(814) 928-5330,,
7821,Best-Way Pizza,2093 Pinchot Rd,Saxton ,PA,16678,(814) 928-4155,http://www.bestwaypizza.com,
7822,Jane & Shelly's Place,10910 Raystown Rd,Saxton ,PA,16678,(814) 635-7340,,
7823,Starbucks Coffee,3744 N Hess Rd,Waterfall ,PA,16689,(717) 485-4254,http://www.starbucks.com,
7824,Famiglia,3744 N Hess Rd,Waterfall ,PA,16689,(717) 485-4254,,
7825,Kitty Hawk Restaurant,"310 Airport Drive, Suite 6",Martinsburg ,PA,16662,(814) 793-9445,http://www.facebook.com/pages/Kitty-Hawk-Restaurant/148688778520973?sk=wall,
7826,Iron Works Barbeque,,,,,(512) 478-4856,http://www.ironworksbbq.com/,
7827,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7828,Eagles Nest Inn,21246 Broad St,Broad Top ,PA,16621,(814) 635-2493,,
7829,Olive Garden Italian Restaurant,,,,,,http://www.olivegarden.com,
7830,Original Italian Pizza,127 Main St,Saxton ,PA,16678,(814) 635-2979,,
7831,Jan's Family Restaurant,407 Hudson St,Three Springs ,PA,17264,(814) 448-3918,,
7832,Spring Creek Diner,8781 Hudson St,Three Springs ,PA,17264,(814) 448-9195,,
7833,Happy Hollow Restaurant,10924 Raystown Rd,Saxton ,PA,16678,(814) 635-3900,,
7834,Denny's,16414 Lincoln Hwy,Breezewood ,PA,15533,(814) 735-3918,http://locations.dennys.com/PA/BREEZEWOOD/247186?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,
7835,Perkins Restaurant & Bakery,167 Post House Rd,Breezewood ,PA,15533,(814) 735-4076,http://www.perkinsrestaurants.com,
7836,Traditions Restaurant,2329 Curryville Rd,Martinsburg ,PA,16662,(814) 793-1234,http://www.traditionsweb.com,
